ticker,name,sector,market,price,s_score,s_total,s_pct,r_score,r_total,r_pct,grade,relaxed_items,s_EPS_positive,s_EPS_uptrend,s_GM_judge,s_OCF_positive,s_OCF_uptrend,s_FCF_positive,s_FCF_uptrend,s_ROE_above_thr,s_ROE_uptrend,s_ROA_above_thr,s_ROA_uptrend,s_DE_below_thr,s_ROIC_above_thr,s_ROIC_vs_WACC,r_EPS_positive,r_EPS_uptrend,r_GM_judge,r_OCF_positive,r_OCF_uptrend,r_FCF_positive,r_FCF_uptrend,r_ROE_above_thr,r_ROE_uptrend,r_ROA_above_thr,r_ROA_uptrend,r_DE_below_thr,r_ROIC_above_thr,r_ROIC_vs_WACC,s_gm_note,dcf_buy_price,dcf_intrinsic,dcf_adj_rate,dcf_raw_rate,dcf_years_back,dcf_past_eps,dcf_present_eps,dcf_skip_reason,undervalued,margin_pct,latest_EPS,latest_GM,latest_ROE,latest_ROA,latest_DE,latest_ROIC,data_source,error
BREZR,Breeze Acquisition Corp. II,,US,0.27,4.0,13.0,30.8,7.0,13.0,53.8,FAIL,"OCF_uptrend, FCF_uptrend, ROA_above_thr",True,True,,False,False,False,False,False,True,False,True,False,False,False,True,True,,False,True,False,True,False,True,True,True,False,False,False,データなし,0.9,1.28,1.0,-65.14,1.0,0.4,0.14,,True,70.0,0.14,,33.83,21.12,,,eodhd,
CGO,Calamos Global Total Return Fund,Financial Services,US,13.73,4.0,13.0,30.8,9.0,13.0,69.2,FAIL,"EPS_positive, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend",False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,True,True,True,True,False,True,False,True,True,False,False,データなし,30.43,43.47,12.0,115.24,2.0,0.49,2.27,,True,54.9,2.27,,17.35,11.92,33.84,12.97,,
CHW,Calamos Global Dynamic Income Fund,Financial Services,US,8.88,4.0,13.0,30.8,10.0,13.0,76.9,FAIL,"EPS_positive, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROA_above_thr",False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,True,True,True,True,False,True,True,True,True,False,False,データなし,15.2,21.72,1.0,-7.56,3.0,2.95,2.33,,True,41.6,2.33,,15.18,10.29,31.66,11.53,,
EMF,Templeton Emerging Markets Fund,Financial Services,US,24.12,4.0,13.0,30.8,6.0,13.0,46.2,FAIL,"EPS_positive, ROA_above_thr",False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,False,False,False,False,False,True,True,True,True,False,False,データなし,45.04,64.34,12.0,80.61,2.0,1.03,3.36,,True,46.4,3.36,,12.61,12.2,2.21,12.34,,
FAX,Abrdn Asia-Pacific Income Fund Inc,Financial Services,US,14.49,4.0,13.0,30.8,8.0,13.0,61.5,FAIL,"OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend",False,True,,False,False,False,False,False,True,False,True,True,False,False,False,True,,True,True,True,True,False,True,False,True,True,False,False,データなし,24.93,35.62,12.0,127.3,2.0,0.36,1.86,,True,41.9,1.86,,5.31,3.23,47.57,3.6,,
GOF,Guggenheim Strategic Opportunities Fund,Financial Services,US,10.84,4.0,13.0,30.8,7.0,13.0,53.8,FAIL,"EPS_positive, OCF_uptrend, FCF_uptrend",False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,False,True,False,True,False,True,False,True,True,False,False,データなし,22.38,31.98,12.0,188.96,2.0,0.2,1.67,,True,51.6,1.67,,7.58,6.02,18.85,6.38,,
HTD,John Hancock Tax-Advantaged Dividend Income Fund,Financial Services,US,25.49,4.0,13.0,30.8,8.0,13.0,61.5,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, DE_below_thr",False,False,,True,False,True,False,False,True,False,True,False,False,False,False,True,,True,True,True,True,False,True,False,True,True,False,False,データなし,68.07,97.25,6.38,12.76,3.0,5.14,7.37,,True,62.6,7.37,,11.45,7.8,46.5,7.81,,
MHF,Western Asset Municipal High Income Fund Inc.,Financial Services,US,6.93,4.0,13.0,30.8,5.0,13.0,38.5,FAIL,EPS_positive,False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,False,False,False,False,False,True,False,True,True,False,False,データなし,11.26,16.08,12.0,27.01,3.0,0.41,0.84,,True,38.5,0.84,,2.37,2.32,1.76,2.33,,
NUV,Nuveen Municipal Value Fund,Financial Services,US,9.13,4.0,13.0,30.8,5.0,13.0,38.5,FAIL,EPS_positive,False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,False,False,False,False,False,True,False,True,True,False,False,データなし,12.87,18.38,12.0,24.29,3.0,0.5,0.96,,True,29.1,0.96,,3.13,2.92,0.01,2.88,,
NUW,Nuveen AMT-Free Municipal Value Fund,Financial Services,US,14.28,4.0,13.0,30.8,5.0,13.0,38.5,FAIL,EPS_positive,False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,False,False,False,False,False,True,False,True,True,False,False,データなし,15.29,21.85,7.68,15.36,3.0,0.99,1.52,,True,6.6,1.52,,3.32,3.05,3.67,-15.7,,
SCD,LMP Capital and Income Fund Inc.,Financial Services,US,15.69,4.0,13.0,30.8,9.0,13.0,69.2,FAIL,"EPS_positive, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend",False,True,,False,False,False,False,False,True,False,True,True,False,False,True,True,,True,True,True,True,False,True,False,True,True,False,False,データなし,42.22,60.32,5.01,10.02,3.0,3.76,5.0,,True,62.8,5.0,,-0.22,-0.18,21.16,-0.18,,
SRV,NXG Cushing Midstream Energy Fund,Financial Services,US,46.02,4.0,13.0,30.8,7.0,13.0,53.8,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend",True,False,,False,False,False,False,False,True,False,True,True,False,False,True,True,,False,True,False,True,False,True,False,True,True,False,False,データなし,134.57,192.24,5.81,11.61,3.0,10.88,15.13,,True,65.8,15.13,,1.94,1.52,27.39,1.52,,
CMSA,CMS Energy Corporation 5.6% JRSUB NT 78,,US,21.12,4.0,14.0,28.6,8.0,14.0,57.1,FAIL,"GM_judge, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,False,40%未満(avg40.1%)→NG,27.3,39.0,3.65,7.31,9.0,1.87,3.53,,True,22.6,3.53,60.91,11.71,2.65,238.16,,eodhd,
CYD,China Yuchai International Limited,Consumer Cyclical,US,51.28,4.0,14.0,28.6,10.0,14.0,71.4,FAIL,"EPS_uptrend, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%未満(avg16.3%)→OK,94.37,134.81,2.95,5.9,9.0,7.62,12.77,,True,45.7,12.77,16.49,5.46,1.64,20.87,,eodhd,
